"trim_name","gsis_id","season","last_name","first_name","team","name","position","age","team_rank","overall","speed","strength","agility","acceleration","awareness","catch","carrying","throw_power","throw_accuracy","trucking","elusiveness","bc_vision","stiff_arm","spin_move","juke_move","route","catch_in_traffic","spec._catch","release","jumping","throw_accuracy_short","throw_accuracy_mid","throw_accuracy_deep","throw_on_the_run","playaction","tackle","hit_power","power_moves","finesse_moves","block_shedding","pursuit","play_recognition","man_coverage","zone_coverage","press","kick_power","kick_accuracy","impact_blocking","run_block","pass_block","kick_return","toughness","stamina","injury","throw_under_pressure","break_sack","break_tackle","lead_block","run_block_power","pass_block_power","run_block_finesse","pass_block_finesse","short_route_runing","medium_route_running","deep_route_running","player_id"
"JEREMYCAIN","0",2014,"Jeremy","Cain","Bucs","Jeremy Cain","TE",NA,5,46,73,72,73,79,79,62,64,35,11,10,36,17,10,10,20,35,43,32,12,69,11,11,11,11,11,65,55,50,55,70,75,45,40,45,30,22,36,55,68,57,9.883,87,75,84,13.6115,12.73917,22.96933,53.595,59.57417,52.77183,55.207,43.644,35.90167,37.23633,32.58317,2505815
"JEREMYCAIN","0",2014,"Jeremy","Cain","Bucs","Jeremy Cain","TE",NA,5,46,73,72,73,79,79,62,64,35,11,10,36,17,10,10,20,35,43,32,12,69,11,11,11,11,11,65,55,50,55,70,75,45,40,45,30,22,36,55,68,57,9.883,87,75,84,13.6115,12.73917,22.96933,53.595,59.57417,52.77183,55.207,43.644,35.90167,37.23633,32.58317,2505815
"JEREMYCASH","00-0032994",2018,"Cash","Jeremy","Cardinals","Jeremy Cash","ROLB",25,2,65,85,73,83,86,58,58,47,27,11.66666667,45,60,60,47,47,47,12,44,51,23,84,15,10,10,15,15,78,83,57,63,69,75,58,50,60,58,21,18,67,45,45,42,81,88,84,24,13,45,17,43,44,43,43,20,10,6,2556846
"JEREMYCASH","00-0032994",2016,"Cash","Jeremy","Panthers","Jeremy Cash","MLB",NA,3,62,87,72,83,86,60,57,47,27,27,45,60,60,47,47,47,20,44,51,23,84,15,10,10,15,15,78,85,60,63,70,74,60,50,60,58,21,18,44,44,44,42,81,88,84,14.43367,15.23383,44.53733,15.18383,38.763,41.5575,40.10583,39.87567,22.37333,12.978,10.131,2556846
"JEREMYCASH","00-0032994",2017,"Cash","Jeremy","Panthers","Jeremy Cash","ROLB",NA,3,64,87,72,83,86,58,58,47,27,27,45,60,60,47,47,47,20,44,51,23,84,15,10,10,15,15,78,83,57,63,69,75,58,50,60,58,21,18,67,44,44,42,81,88,84,20.33833,18.359,44.547,16.2265,43.34683,43.685,43.51667,43.8095,22.00233,11.904,8.859,2556846
"JEREMYCLARK","00-0033520",2018,"Clark","Jeremy","Jets","Jeremy Clark","CB",24,8,66,86,73,82,89,53,63,58,35,6,25,46,55,27,52,64,18.33333333,58,53,23,84,6,6,6,6,6,67,73,26,35,48,72,53,76,70,75,20,20,48,35,35,55,74,90,86,13,10,36,18,35,35,35,35,27,17,11,2558249
"JEREMYCLARK","00-0033520",2018,"Clark","Jeremy","Jets","Jeremy Clark","CB",24,8,66,86,73,82,89,53,63,58,35,6,25,46,55,27,52,64,18.33333333,58,53,23,84,6,6,6,6,6,67,73,26,35,48,72,53,76,70,75,20,20,48,35,35,55,74,90,86,13,10,36,18,35,35,35,35,27,17,11,2495574
"JEREMYCLARK","00-0033520",2017,"Clark","Jeremy","Jets","Jeremy Clark","CB",NA,8,64,86,73,82,89,53,63,58,35,35,25,46,55,27,52,64,27,58,53,23,84,6,6,6,6,6,67,73,26,35,48,72,53,76,70,81,20,20,48,45,45,55,74,90,86,14.93983,13.722,36.357,17.02883,35.60467,39.08233,36.73667,35.894,27.30817,19.04333,16.09033,2558249
"JEREMYCLARK","00-0033520",2017,"Clark","Jeremy","Jets","Jeremy Clark","CB",NA,8,64,86,73,82,89,53,63,58,35,35,25,46,55,27,52,64,27,58,53,23,84,6,6,6,6,6,67,73,26,35,48,72,53,76,70,81,20,20,48,45,45,55,74,90,86,14.93983,13.722,36.357,17.02883,35.60467,39.08233,36.73667,35.894,27.30817,19.04333,16.09033,2495574
"JEREMYGALLON","0",2014,"Jeremy","Gallon","Patriots","Jeremy Gallon","WR",NA,8,62,91,52,90,88,52,74,63,25,10,28,84,77,25,75,85,65,75,63,47,91,15,10,5,10,5,25,15,10,10,35,32,25,18,24,25,23,12,38,39,35,74.44933,87,87,87,17.28783,23.41617,76.44567,21.733,22.82117,16.83567,13.38033,16.59233,63.96767,62.97767,58.97367,2543818
"JEREMYHARRIS","0",2014,"Jeremy","Harris","Jaguars","Jeremy Harris","CB",NA,7,68,90,41,92,89,63,54,62,12,5,10,50,49,25,67,74,35,20,45,15,90,5,5,5,5,5,56,50,32,33,45,74,62,72,76,62,18,10,45,45,45,51.60317,70,90,93,12.34167,12.476,42.4565,16.4345,35.82317,38.86983,36.4025,36.567,23.1855,17.14533,17.22267,2541204
"JEREMYHARRIS","0",2016,"Harris","Jeremy","Redskins","Jeremy Harris","CB",NA,7,67,88,41,92,88,63,54,62,12,14,10,50,49,25,67,74,35,20,45,15,90,6,6,6,6,6,54,50,32,33,50,74,63,71,75,62,18,10,45,45,45,50,70,90,93,12.65517,13.33217,42.3665,16.23033,35.86317,38.7185,35.92083,35.99533,23.04317,17.29967,17.111,2541204
"JEREMYHARRIS","0",2015,"Harris","Jeremy","Jaguars","Jeremy Harris","CB",NA,5,67,88,41,92,88,63,54,62,12,6,10,50,49,25,67,74,35,20,45,15,90,6,6,6,6,6,54,50,32,33,45,74,62,71,75,62,18,10,45,45,45,50,70,90,93,11.9605,12.4985,42.50983,16.26033,35.82317,38.6985,36.36083,36.487,22.99467,17.10267,16.90933,2541204
"JEREMYHILL","00-0031301",2018,"Hill","Jeremy","Patriots","Jeremy Hill","HB",25,5,76,88,79,84,91,84,66,85,32,28.33333333,83,75,83,86,78,83,47.66666667,69,59,69,80,35,30,20,15,15,45,12,10,10,42,44,21,15,13,10,20,22,45,50,45,25,84,82,92,12,19,77,47,44,29,40,24,55,48,40,2543603
"JEREMYHILL","00-0031301",2017,"Hill","Jeremy","Bengals","Jeremy Hill","HB",NA,2,82,88,79,84,91,86,66,85,32,25,87,81,87,90,83,83,55,69,59,69,80,35,30,20,15,15,45,12,10,10,42,44,21,15,13,10,20,22,50,50,49,25,84,82,94,15.97433,22.864,80.83967,46.5365,39.37767,32.755,37.4405,27.249,60.703,56.11533,43.49867,2543603
"JEREMYHILL","00-0031301",2015,"Hill","Jeremy","Bengals","Jeremy Hill","HB",NA,1,86,88,78,85,90,78,76,84,32,28.33333,95,79,92,95,87,85,50,69,59,69,76,35,30,20,15,15,45,12,10,10,42,44,21,15,13,10,20,22,50,50,71,25,84,82,94,17.31233,21.94867,82.9915,50.01467,41.07367,44.93033,38.1525,42.1785,64.62917,60.574,51.12317,2543603
"JEREMYHILL","00-0031301",2016,"Hill","Jeremy","Bengals","Jeremy Hill","HB",NA,2,81,87,78,85,90,84,65,81,32,25,89,79,88,90,83,83,52,69,59,69,80,35,30,20,15,15,45,12,10,10,42,44,21,15,13,10,20,22,50,50,69,25,84,82,94,16.40817,21.542,79.59783,51.223,41.08733,44.97083,38.1785,42.11,59.94067,54.251,42.67833,2543603
"JEREMYHILL","00-0031301",2014,"Jeremy","Hill","Bengals","Jeremy Hill","HB",NA,4,73,85,77,84,92,49,70,95,32,28.33333,87,55,83,80,87,79,48,67,59,69,76,35,30,20,15,15,45,12,10,10,42,44,21,15,13,10,20,22,50,50,49,53.006,84,82,94,14.2015,20.2485,65.22467,46.2495,39.283,33.53133,37.58467,28.72967,59.69967,55.59533,46.03083,2543603
"JEREMYKERLEY","00-0028091",2018,"Kerley","Jeremy","Bills","Jeremy Kerley","WR",29,2,77,86,46,92,91,79,86,68,62,46.66666667,36,90,86,32,83,89,78.33333333,82,85,64,85,49,47,44,67,25,25,15,10,10,45,24,27,19,22,15,22,24,45,57,26,83,75,88,90,18,22,86,25,39,14,32,13,81,79,75,2495189
"JEREMYKERLEY","00-0028091",2016,"Kerley","Jeremy","Lions","Jeremy Kerley","WR",NA,4,72,84,43,92,89,83,81,62,62,49,36,90,85,32,85,91,81,83,85,50,85,49,47,44,67,25,25,15,10,10,45,24,27,19,22,15,22,24,25,60,26,84,75,88,90,28.014,30.47633,81.03,24.11017,32.19217,15.7505,29.40233,15.7115,76.2785,74.6715,74.3645,2495189
"JEREMYKERLEY","00-0028091",2017,"Kerley","Jeremy","49ers","Jeremy Kerley","WR",NA,2,77,86,43,92,91,85,87,68,62,49,36,90,86,32,83,89,84,83,86,62,85,49,47,44,67,25,25,15,10,10,45,24,27,19,22,15,22,24,45,64,26,84,75,88,90,26.7885,28.98667,82.244,27.5255,41.36217,16.37967,35.6645,15.75633,80.78633,79.63367,80.1855,2495189
"JEREMYKERLEY","00-0028091",2015,"Kerley","Jeremy","Jets","Jeremy Kerley","WR",NA,3,76,84,43,92,90,81,86,61,62,46.66667,36,90,85,32,85,91,82,83,85,49,85,49,47,44,67,25,25,15,10,10,45,24,27,19,22,15,22,24,25,60,26,85,75,88,90,27.025,30.173,81.063,24.44433,32.50783,15.87183,29.87283,15.52333,77.88217,76.73533,77.71983,2495189
"JEREMYKERLEY","00-0028091",2014,"Jeremy","Kerley","Jets","Jeremy Kerley","WR",NA,2,77,87,43,93,94,79,87,59,62,46.66667,36,92,85,32,85,94,84,76,87,50,85,49,47,44,67,25,25,15,10,10,45,24,27,19,22,15,22,24,25,46,26,82.44467,75,88,90,26.78233,30.26433,81.83617,21.76117,27.06217,16.14567,24.7055,15.44733,78.44183,76.7515,78.544,2495189
"JEREMYMCNICHOLS","00-0033955",2017,"McNichols","Jeremy","Buccaneers","Jeremy McNichols","HB",NA,4,71,89,74,89,91,64,67,76,30,40,78,68,77,83,72,82,68,64,61,46,85,33,28,24,26,18,25,20,10,10,25,36,12,13,12,20,11,21,47,41,48,78,82,85,89,16.5595,20.44,71.83067,42.06617,27.36283,30.39483,26.25133,25.6865,64.49083,55.57283,50.52567,2557977
"JEREMYMCNICHOLS","00-0033955",2018,"McNichols","Jeremy","49ers","Jeremy McNichols","HB",22,6,65,89,74,89,91,64,66,76,30,28.33333333,78,64,77,83,72,82,60.66666667,64,61,46,85,33,28,24,26,18,25,20,10,10,25,36,12,13,12,20,11,21,42,41,44,78,82,85,89,11,18,68,44,25,29,25,24,68,61,53,2557977
"JEREMYMINCEY","0",2014,"Jeremy","Mincey","Cowboys","Jeremy Mincey","RE",NA,2,73,67,86,73,75,78,44,40,18,5,22,22,10,11,10,37,10,10,12,12,68,5,5,5,5,5,83,60,78,52,78,76,74,25,33,35,16,17,45,45,45,10.17267,80,75,91,13.57767,12.8065,14.6035,18.14183,39.72133,43.499,41.00233,40.98717,10.013,7.065833,5.55,2495912
"JEREMYMINCEY","0",2014,"Jeremy","Mincey","Cowboys","Jeremy Mincey","RE",NA,2,73,67,86,73,75,78,44,40,18,5,22,22,10,11,10,37,10,10,12,12,68,5,5,5,5,5,83,60,78,52,78,76,74,25,33,35,16,17,45,45,45,10.17267,80,75,91,13.57767,12.8065,14.6035,18.14183,39.72133,43.499,41.00233,40.98717,10.013,7.065833,5.55,2495912
"JEREMYMINCEY","0",2015,"Mincey","Jeremy","Cowboys","Jeremy Mincey","RE",NA,2,82,77,86,72,79,83,44,40,18,6,22,22,10,11,10,37,10,10,12,12,68,6,6,6,6,6,79,60,84,66,78,80,78,25,32,35,16,17,45,45,45,10,80,75,91,14.6515,12.7915,14.763,17.59567,39.72667,43.519,41.117,40.95383,10.013,6.622,4.925,2495912
"JEREMYMINCEY","0",2015,"Mincey","Jeremy","Cowboys","Jeremy Mincey","RE",NA,2,82,77,86,72,79,83,44,40,18,6,22,22,10,11,10,37,10,10,12,12,68,6,6,6,6,6,79,60,84,66,78,80,78,25,32,35,16,17,45,45,45,10,80,75,91,14.6515,12.7915,14.763,17.59567,39.72667,43.519,41.117,40.95383,10.013,6.622,4.925,2495912
"JEREMYREAVES","0",2018,"Reaves","Jeremy","Eagles","Jeremy Reaves","FS",22,4,60,84,60,82,88,47,58,64,28,6,41,66,67,37,70,74,12.66666667,47,52,15,76,6,6,6,6,6,64,86,33,41,50,73,47,68,66,72,16,13,55,35,35,35,84,89,85,16,10,49,11,35,35,35,35,15,13,10,2561394
"JEREMYSPRINKLE","00-0033528",2017,"Sprinkle","Jeremy","Redskins","Jeremy Sprinkle","TE",NA,5,71,84,71,80,89,57,76,77,26,21,63,69,74,70,59,68,63,73,80,62,75,15,10,6,10,6,30,37,10,10,27,36,13,10,18,22,19,12,74,64,65,7,79,88,89,11.8635,15.80967,67.6115,55.39533,61.091,60.87783,60.5385,58.9815,62.74717,58.75583,54.1205,2557886
"JEREMYSPRINKLE","00-0033528",2018,"Sprinkle","Jeremy","Redskins","Jeremy Sprinkle","TE",24,3,69,84,71,80,89,65,77,77,26,10.33333,63,65,74,70,59,68,58,73,80,62,75,15,10,6,10,6,30,37,10,10,27,36,13,10,18,22,19,12,69,55,55,7,79,88,89,10,12,69,54,48,54,54,50,63,58,53,2557886
"JEREMYSTEWART","0",2014,"Jeremy","Stewart","Raiders","Jeremy Stewart","HB",NA,5,69,84,73,88,88,61,66,83,32,28.33333,81,62,76,73,80,72,43,67,57,44,84,35,30,20,15,15,40,12,10,10,32,44,21,15,13,10,20,22,50,45,57,57.84367,79,85,87,13.23633,18.8575,64.7375,48.122,37.389,40.63167,34.54183,34.20917,56.8605,50.07333,42.81167,2536056
"JEREMYSTEWART","0",2015,"Stewart","Jeremy","Broncos","Jeremy Stewart","HB",NA,6,70,85,73,88,88,61,66,83,32,28.33333,81,62,76,73,80,72,43,67,57,44,84,35,30,20,15,15,40,12,10,10,32,44,21,15,13,10,20,22,50,45,57,75,79,85,87,13.538,18.87583,65.14117,47.89133,36.7465,40.65567,34.238,34.45833,58.12183,50.19733,43.01633,2536056
"JEREMYVUJNOVICH","0",2015,"Vujnovich","Jeremy","Packers","Jeremy Vujnovich","LT",NA,2,60,75,90,65,82,42,35,22,30,6,25,10,10,15,10,10,16,14,12,15,77,6,6,6,6,6,35,22,10,10,20,25,15,10,10,10,21,20,75,72,78,10,74,76,88,8.847167,14.611,5.778667,71.008,70.678,75.7335,70.61483,74.8385,13.517,6.437667,6.143667,2543431
"JEREMYVUJNOVICH","0",2016,"Vujnovich","Jeremy","Colts","Jeremy Vujnovich","RG",NA,2,63,75,90,65,81,42,35,22,30,25,25,10,10,15,10,10,16,14,12,15,77,6,6,6,6,6,35,22,10,10,20,25,15,10,10,10,21,20,75,72,78,10,74,76,88,12.366,15.71,5.818833,70.94767,70.634,74.99883,70.85783,74.2945,13.3875,6.2865,6.083667,2543431
"JEREMYVUJNOVICH","0",2017,"Vujnovich","Jeremy","Colts","Jeremy Vujnovich","RT",NA,3,64,76,90,65,83,42,35,22,30,25,25,10,10,15,10,10,16,14,12,15,77,6,6,6,6,6,35,22,10,10,20,25,15,10,10,10,21,20,75,72,78,10,74,76,88,10.37833,15.07117,5.8885,72.44017,70.6485,75.1965,70.797,74.59133,13.52033,6.500667,5.853667,2543431
"JEREMYVUJNOVICH","0",2018,"Vujnovich","Jeremy","Colts","Jeremy Vujnovich","LG",27,3,66,75,90,65,82,65,35,22,30,6,25,10,10,15,10,10,9,14,12,15,77,6,6,6,6,6,35,22,10,10,20,25,15,10,10,10,21,20,75,70,69,10,74,76,88,10,12,5,76,70,70,67,67,16,6,5,2543431
"JERICKMCKINNON","00-0031376",2016,"McKinnon","Jerick","Vikings","Jerick McKinnon","HB",NA,2,76,92,74,96,92,69,60,91,57,45,51,87,82,56,79,90,44,60,54,35,95,48,46,40,45,15,32,12,10,10,35,22,28,45,50,30,28,22,54,52,42,82,87,91,85,27.23717,35.67333,81.4385,44.082,36.49483,29.69967,37.14983,26.43417,51.9505,44.93133,39.90267,2543715
"JERICKMCKINNON","00-0031376",2014,"Jerick","McKinnon","Vikings","Jerick McKinnon","HB",NA,5,66,92,74,93,97,37,62,74,57,44.66667,55,79,82,49,77,88,39,60,54,35,95,48,46,40,45,15,32,12,10,10,35,22,28,45,50,30,28,22,54,52,45,72.751,87,91,87,27.33117,33.85683,77.39017,43.18267,37.1845,31.5945,37.48417,27.9265,51.264,44.543,36.95033,2543715
"JERICKMCKINNON","00-0031376",2015,"McKinnon","Jerick","Vikings","Jerick McKinnon","HB",NA,2,76,93,74,96,92,64,71,91,57,44.66667,51,87,79,55,78,92,39,60,54,35,95,48,46,40,45,15,32,12,10,10,35,22,28,45,50,30,28,22,54,52,42,84,87,91,85,27.19517,35.59133,80.74017,43.079,36.81733,29.689,37.17067,26.96417,53.107,46.91183,41.87683,2543715
"JERICKMCKINNON","00-0031376",2018,"McKinnon","Jerick","49ers","Jerick McKinnon","HB",26,1,85,93,73,96,93,81,73,85,57,44.66666667,59,90,81,53,78,91,59.66666667,62,60,69,95,48,46,40,45,15,32,12,10,10,35,22,28,45,50,30,28,22,49,52,61,82,87,91,85,28,48,85,51,39,43,45,39,67,60,52,2543715
"JERICKMCKINNON","00-0031376",2017,"McKinnon","Jerick","Vikings","Jerick McKinnon","HB",NA,2,80,93,74,96,93,74,69,91,57,45,51,88,81,56,79,91,58,60,56,35,95,48,46,40,45,15,32,12,10,10,35,22,28,45,50,30,28,22,54,52,65,82,87,91,85,27.89817,35.87567,82.65967,48.7735,37.93467,44.4745,39.01867,37.9185,53.85133,47.178,41.45,2543715
"JERISPENDLETON","0",2014,"Jeris","Pendleton","Colts","Jeris Pendleton","RE",NA,3,62,68,79,70,76,56,46,65,36,5,40,15,25,38,25,24,21,25,19,25,72,5,5,5,5,5,83,66,75,51,82,77,45,22,31,24,37,16,45,45,45,10.71217,77,72,87,11.9425,13.32717,14.7145,19.44917,39.19233,43.0795,41.06333,40.70317,15.06267,12.5445,7.6775,2535137
"JERMAINECARTER","00-0034396",2018,"Carter","Jermaine","Panthers","Jermaine Carter","MLB",23,3,66,83,75,77,85,56,50,53,30,6,38,30,33,36,30,36,7,30,26,20,83,6,6,6,6,6,79,87,63,56,74,82,56,66,72,54,16,11,72,45,45,10,86,85,90,12,12,15,19,45,45,45,45,10,6,5,2561093
"JERMAINECUNNINGHAM","0",2014,"Jermaine","Cunningham","Jets","Jermaine Cunningham","ROLB",NA,2,69,81,73,75,87,70,38,45,19,5,30,45,33,25,29,39,10,15,20,15,78,5,5,5,5,5,70,82,83,64,66,75,60,55,61,45,15,15,45,45,45,10.053,79,74,75,13.6185,12.57867,29.30333,15.065,38.39467,42.9925,40.376,40.88633,14.689,10.41467,8.723667,496772
"JERMAINECUNNINGHAM","0",2014,"Jermaine","Cunningham","Jets","Jermaine Cunningham","ROLB",NA,2,69,81,73,75,87,70,38,45,19,5,30,45,33,25,29,39,10,15,20,15,78,5,5,5,5,5,70,82,83,64,66,75,60,55,61,45,15,15,45,45,45,10.053,79,74,75,13.6185,12.57867,29.30333,15.065,38.39467,42.9925,40.376,40.88633,14.689,10.41467,8.723667,496772
"JERMAINEELUEMUNOR","0",2018,"Eluemunor","Jermaine","Ravens","Jermaine Eluemunor","RG",23,2,65,67,92,67,77,59,27,22,24,6,36,22,18,28,15,25,9.666667,20,17,12,71,6,6,6,6,6,33,37,10,10,15,26,10,12,12,10,25,25,80,72,72,10,87,91,92,10,12,12,55,72,73,68,70,17,7,5,2558257
"JERMAINEELUEMUNOR","0",2017,"Eluemunor","Jermaine","Ravens","Jermaine Eluemunor","RG",NA,2,68,67,92,67,77,56,27,22,24,30,36,22,18,28,15,25,17,20,17,12,71,6,6,6,6,6,33,37,10,10,15,26,10,12,12,10,25,25,82,74,77,10,87,91,92,12.83933,14.31167,12.7865,69.68717,72.543,74.2235,74.46583,74.00433,15.02133,8.477167,5.930333,2558257
"JERMAINEGRACE","00-0033242",2018,"Grace","Jermaine","Browns","Jermaine Grace","ROLB",24,2,69,87,79,87,88,58,59,54,25,6,32,29,37,26,31,37,9.666667,50,46,15,80,6,6,6,6,6,77,80,66,71,71,77,58,63,67,44,19,19,69,45,45,10,89,82,89,10,12,14,16,44,44,44,43,17,7,5,2558868
"JERMAINEGRESHAM","00-0027873",2017,"Gresham","Jermaine","Cardinals","Jermaine Gresham","TE",NA,1,77,81,76,81,88,81,85,69,29,29,81,69,84,76,77,81,75,80,77,77,87,15,10,6,10,6,45,12,10,10,55,45,16,15,17,10,22,12,55,53,54,10,95,88,84,15.21267,15.485,72.018,45.9925,50.598,51.53633,51.32717,47.14433,73.68217,71.57367,68.4185,497238
"JERMAINEGRESHAM","00-0027873",2018,"Gresham","Jermaine","Cardinals","Jermaine Gresham","TE",30,1,82,80,76,81,87,80,86,69,29,10.33333,81,67,84,77,77,81,69.33333,81,78,77,87,15,10,6,10,6,45,12,10,10,55,45,16,15,17,10,22,12,58,75,54,10,95,88,84,10,12,70,43,74,53,66,51,72,69,67,497238
"JERMAINEGRESHAM","00-0027873",2016,"Gresham","Jermaine","Cardinals","Jermaine Gresham","TE",NA,1,84,80,76,81,87,79,81,67,29,29,79,65,84,72,77,81,70,80,73,77,87,15,10,6,10,6,45,12,10,10,55,45,16,15,17,10,22,12,55,87,59,10,95,88,84,14.62167,15.7225,69.49833,46.52083,73.233,56.6175,68.3785,53.8765,73.43117,68.52417,65.18067,497238
"JERMAINEGRESHAM","00-0027873",2014,"Jermaine","Gresham","Bengals","Jermaine Gresham","TE",NA,1,83,83,75,82,84,77,81,67,29,10,80,67,84,72,77,82,74,82,84,81,87,15,10,5,10,5,45,12,10,10,55,45,16,15,17,10,22,12,55,65,53,11.787,95,88,84,14.35033,14.44633,71.1705,44.80017,61.07517,52.32733,60.47817,47.96567,75.31617,71.22317,69.377,497238
"JERMAINEKEARSE","00-0029159",2017,"Kearse","Jermaine","Seahawks","Jermaine Kearse","WR",NA,2,80,90,59,88,93,85,85,72,35,34,53,78,82,58,74,76,80,85,88,79,92,15,10,6,10,6,32,12,10,10,44,35,26,15,26,10,20,22,41,62,35,44,85,92,96,24.7455,22.85033,76.60683,26.99983,38.70367,21.92617,31.19183,20.53783,81.64167,81.222,81.08717,2532887
"JERMAINEKEARSE","00-0029159",2015,"Kearse","Jermaine","Seahawks","Jermaine Kearse","WR",NA,2,81,89,57,88,92,79,86,71,35,10.33333,49,75,78,54,72,78,78,89,96,75,92,15,10,6,10,6,32,12,10,10,44,35,26,15,26,10,20,22,41,41,35,44,85,92,96,23.92533,22.24467,75.40733,23.0715,23.1635,21.36417,16.90083,20.50417,80.80667,80,79.41167,2532887
"JERMAINEKEARSE","00-0029159",2018,"Kearse","Jermaine","Jets","Jermaine Kearse","WR",28,2,83,90,59,88,93,87,88,75,35,10.33333333,57,75,85,62,75,78,83.33333333,86,88,80,92,15,10,6,10,6,32,12,10,10,44,35,26,15,26,10,20,22,41,55,35,44,85,92,96,27,22,79,21,37,20,31,19,83,83,84,2532887
"JERMAINEKEARSE","00-0029159",2014,"Jermaine","Kearse","Seahawks","Jermaine Kearse","WR",NA,4,78,90,56,89,88,75,86,71,35,10,49,69,76,54,70,75,76,87,94,70,92,15,10,5,10,5,32,12,10,10,44,35,26,15,26,10,20,22,39,60,35,51.12083,85,90,96,21.55583,21.44067,72.36533,26.49683,35.53633,21.398,30.915,21.34333,79.39133,77.89817,76.74867,2532887
"JERMAINEKEARSE","00-0029159",2016,"Kearse","Jermaine","Seahawks","Jermaine Kearse","WR",NA,2,80,91,57,88,93,85,84,72,35,34,51,78,81,55,74,79,81,85,91,78,92,15,10,6,10,6,32,12,10,10,44,35,26,15,26,10,20,22,41,48,35,44,85,92,96,24.44917,22.63267,76.9955,23.1445,31.91083,21.38067,25.87417,20.21067,79.86383,79.9465,79.47383,2532887
"JERMAINEKELLY","0",2018,"Kelly","Jermaine","Texans","Jermaine Kelly","CB",23,7,67,88,63,82,91,58,57,60,20,6,28,65,63,29,69,74,15.66666667,54,51,22,82,6,6,6,6,6,56,60,28,37,47,74,58,75,71,70,18,17,50,35,35,56,78,92,87,11,15,55,15,35,35,35,35,20,16,11,2561150
"JERMAINEWHITEHEAD","00-0031512",2018,"Whitehead","Jermaine","Packers","Jermaine Whitehead","SS",26,3,61,89,59,87,89,62,60,53,29,6,37,70,69,52,68,71,34.66666667,52,54,51,87,6,6,6,6,6,53,60,39,44,48,68,62,56,60,71,15,15,57,30,20,41,78,88,89,12,10,55,12,35,35,35,35,43,33,28,2552697
"JERMAINEWHITEHEAD","00-0031512",2017,"Whitehead","Jermaine","Packers","Jermaine Whitehead","FS",NA,4,59,89,59,87,89,51,60,53,29,22,37,70,69,52,68,71,43,52,54,51,87,6,6,6,6,6,53,51,39,44,48,68,51,70,74,71,15,15,57,40,30,41,78,88,89,14.338,13.853,55.7335,16.51483,34.4205,35.59617,34.54233,32.827,42.42717,33.37083,30.68683,2552697
"JERMELLECUDJO","0",2014,"Jermelle","Cudjo","Chiefs","Jermelle Cudjo","DT",NA,3,69,65,81,62,75,67,25,25,20,5,10,12,10,10,10,10,10,10,12,12,66,5,5,5,5,5,72,66,79,60,73,76,58,15,25,10,20,20,45,45,45,10.03767,75,69,92,11.48733,12.32067,11.49017,27.55617,39.82983,43.20433,41.81733,41.01017,10.008,6.654167,4.792333,2507846
"JERMELLECUDJO","0",2015,"Cudjo","Jermelle","Lions","Jermelle Cudjo","DT",NA,3,70,66,81,62,82,67,25,25,20,6,10,12,10,10,10,10,10,10,12,12,66,6,6,6,6,6,72,66,79,60,73,76,58,15,25,10,20,20,45,45,45,10,75,69,92,11.409,12.30167,10.04817,26.9055,39.58567,43.21933,41.90533,41.04183,10.008,6.5225,4.819333,2507846
"JERMEYPARNELL","0",2018,"Parnell","Jermey","Jaguars","Jermey Parnell","RT",32,1,78,63,84,60,73,83,21,25,18,6,10,17,10,10,10,10,8.333333,15,15,15,45,6,6,6,6,6,25,25,10,10,25,31,25,13,20,10,12,11,81,78,83,10,74,79,88,13,12,9,78,77,85,77,79,15,5,5,2507728
"JERMEYPARNELL","0",2016,"Parnell","Jermey","Jaguars","Jermey Parnell","RT",NA,1,77,62,84,60,72,79,21,25,18,13,10,17,10,10,10,10,15,15,15,15,45,6,6,6,6,6,25,25,10,10,25,31,25,13,20,10,12,11,80,82,75,10,74,79,88,13.99733,13.398,9.775333,77.07467,79.44967,77.50667,78.233,74.33433,14.8875,6.232333,5.659833,2507728
"JERMEYPARNELL","0",2015,"Parnell","Jermey","Jaguars","Jermey Parnell","RT",NA,1,84,63,85,61,73,75,21,25,18,6,10,17,10,10,10,10,15,15,15,15,45,6,6,6,6,6,25,25,10,10,25,31,25,13,20,10,12,11,80,89,85,10,74,79,88,12.8695,11.9975,9.760667,77.10067,82.182,83.40117,83.27933,82.08717,14.9875,6.000667,5.597833,2507728
"JERMEYPARNELL","0",2017,"Parnell","Jermey","Jaguars","Jermey Parnell","RT",NA,1,77,63,84,60,73,81,21,25,18,13,10,17,10,10,10,10,15,15,15,15,45,6,6,6,6,6,25,25,10,10,25,31,25,13,20,10,12,11,80,75,81,10,74,79,88,13.9,13.398,9.624833,77.12633,73.3695,81.498,74.11517,77.90917,14.89,5.772,5.451833,2507728
"JERMEYPARNELL","0",2014,"Jermey","Parnell","Cowboys","Jermey Parnell","RT",NA,2,75,56,84,61,74,70,21,25,18,5,10,17,10,10,10,10,15,15,15,15,45,5,5,5,5,5,25,25,10,10,25,31,25,13,20,10,12,11,80,82,75,9.865667,74,79,88,10.61417,11.9975,9.817833,77.33467,79.03233,76.86767,78.022,74.214,14.96083,6.342,8.319167,2507728
